"zzprncode","PrincipalName","matnr","Description","TherapeuticClass","zzibrnd","zzdwrx","vmsta","vmstd","mstav","mstdv","MaterialSalesOrganisation","vtweg","mtart","mvgr4","mvgr2","prodh","GovernmentMaterialCode","OldMaterialCode","DefaultMaterialDescription","vtext","unitOfMeasurement","itemRegistrationNumber","Language","taxm1"
"0000100917","Wyeth Taiwan Corporation","000000000021033762","Centrum 30AI Tab 120+120 1'Set","Other multivitamins with minerals","Centrum 30AI","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009170BLANKBLKBLK","","68E120C1","Centrum 30AI Tab 120+120 1'Set","Product : Full Tax","EA","K040552","E","1"
"0000100917","Wyeth Taiwan Corporation","000000000021033826","Centrum Jr.+Ca(Orang   60+30'S","Other multivitamins with minerals","Centrum Jr.","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009170BLANKBLKBLK","","68EO60A1","Centrum Jr.+Ca(Orang   60+30'S","Product : Full Tax","EA","K039355","E","1"
"0000100917","Wyeth Taiwan Corporation","000000000021033832","Centrum Jr.+Ca(Orang   60+30'S","Other multivitamins with minerals","Centrum Jr.","Y","","00000000","","00000000","2800","10","ZF01","OTH","","1009170BLANKBLKBLK","","68EO62A","Centrum Jr.+Ca(Orang   60+30'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031722","Alcohol Pad-100PC   100S/Bx","All other wound healing agents","Tegaderm","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000SWC0NO0NO","","03Z60","Alcohol Pad-100PC   100S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031722","Alcohol Pad-100PC   100S/Bx","All other wound healing agents","Tegaderm","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000SWC0NO0NO","","03Z60","Alcohol Pad-100PC   100S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031722","Alcohol Pad-100PC   100S/Bx","All other wound healing agents","Tegaderm","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000SWC0NO0NO","","03Z60","Alcohol Pad-100PC   100S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028862","Micropore Tape1/2"" Dre 10YD 4'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP04","Micropore Tape1/2"" Dre 10YD 4'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028862","Micropore Tape1/2"" Dre 10YD 4'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP04","Micropore Tape1/2"" Dre 10YD 4'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028862","Micropore Tape1/2"" Dre 10YD 4'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP04","Micropore Tape1/2"" Dre 10YD 4'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028863","Micropore Tape 1"" Dre 10YD 2'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP12","Micropore Tape 1"" Dre 10YD 2'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028863","Micropore Tape 1"" Dre 10YD 2'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP12","Micropore Tape 1"" Dre 10YD 2'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028863","Micropore Tape 1"" Dre 10YD 2'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP12","Micropore Tape 1"" Dre 10YD 2'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028864","Micropore Tape 1"" Dre 10YD 4'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP14","Micropore Tape 1"" Dre 10YD 4'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028864","Micropore Tape 1"" Dre 10YD 4'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP14","Micropore Tape 1"" Dre 10YD 4'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028864","Micropore Tape 1"" Dre 10YD 4'Rl/Bg","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000SWC0NO0NO","","031530PP14","Micropore Tape 1"" Dre 10YD 4'Rl/Bg","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028865","Micropore Tape1/2x10   24S/Bx","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000SWC0NO0NO","","0315320","Micropore Tape1/2x10   24S/Bx","Product : Full Tax","EA","E000481","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028865","Micropore Tape1/2x10   24S/Bx","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000SWC0NO0NO","","0315320","Micropore Tape1/2x10   24S/Bx","Product : Full Tax","EA","E000481","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028865","Micropore Tape1/2x10   24S/Bx","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000SWC0NO0NO","","0315320","Micropore Tape1/2x10   24S/Bx","Product : Full Tax","EA","E000481","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028966","Te.Dre.Sngl 6x7cm Dre  1's","All other wound healing agents","Tegaderm","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000SWC0NO0NO","","031624W1","Te.Dre.Sngl 6x7cm Dre  1's","Product : Full Tax","EA","E000656","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028966","Te.Dre.Sngl 6x7cm Dre  1's","All other wound healing agents","Tegaderm","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000SWC0NO0NO","","031624W1","Te.Dre.Sngl 6x7cm Dre  1's","Product : Full Tax","EA","E000656","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021028966","Te.Dre.Sngl 6x7cm Dre  1's","All other wound healing agents","Tegaderm","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000SWC0NO0NO","","031624W1","Te.Dre.Sngl 6x7cm Dre  1's","Product : Full Tax","EA","E000656","E","1"
"0000101995","輝瑞生技股份有限公司","000000000021085980","Adv.Centrum Adult Tab Multi. 100+30S","Other multivitamins with minerals","Centrum 30AI","Y","","00000000","LR","99901231","2800","10","ZF01","OTH","","1019950BLANKBLKBLK","","68CA100H","Adv.Centrum Adult Tab Multi. 100+30S","Product : Full Tax","EA","NA","E","1"
"0000101995","輝瑞生技股份有限公司","000000000021085980","Adv.Centrum Adult Tab Multi. 100+30S","Other multivitamins with minerals","Centrum 30AI","Y","","00000000","LR","99901231","2801","10","ZF01","OTH","","1019950BLANKBLKBLK","","68CA100H","Adv.Centrum Adult Tab Multi. 100+30S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029692","3M UnivElec.P'tPlat*   1'pc/PK","All other non-therapeutic products","Electrosurg. Clamp/P","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000IPD0NO0NO","","039135LP","3M UnivElec.P'tPlat*   1'pc/PK","Product : Full Tax","EA","F010753","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029692","3M UnivElec.P'tPlat*   1'pc/PK","All other non-therapeutic products","Electrosurg. Clamp/P","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000IPD0NO0NO","","039135LP","3M UnivElec.P'tPlat*   1'pc/PK","Product : Full Tax","EA","F010753","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029692","3M UnivElec.P'tPlat*   1'pc/PK","All other non-therapeutic products","Electrosurg. Clamp/P","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000IPD0NO0NO","","039135LP","3M UnivElec.P'tPlat*   1'pc/PK","Product : Full Tax","EA","F010753","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029713","Adva.Inst.Hand Anti.  500ml 1'Btl","Hand antiseptics and disinfectants","3M Adv. Instand Hand","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000IPD0NO0NO","","039250H","Adva.Inst.Hand Anti.  500ml 1'Btl","Product : Full Tax","EA","K056627","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029713","Adva.Inst.Hand Anti.  500ml 1'Btl","Hand antiseptics and disinfectants","3M Adv. Instand Hand","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000IPD0NO0NO","","039250H","Adva.Inst.Hand Anti.  500ml 1'Btl","Product : Full Tax","EA","K056627","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029713","Adva.Inst.Hand Anti.  500ml 1'Btl","Hand antiseptics and disinfectants","3M Adv. Instand Hand","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000IPD0NO0NO","","039250H","Adva.Inst.Hand Anti.  500ml 1'Btl","Product : Full Tax","EA","K056627","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031725","Littma.electr.steth. Blue 27"" 1'S","All other non-therapeutic products","Littman","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000IPD0NO0NO","","03Z63","Littma.electr.steth. Blue 27"" 1'S","Product : Full Tax","EA","E000107","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031725","Littma.electr.steth. Blue 27"" 1'S","All other non-therapeutic products","Littman","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000IPD0NO0NO","","03Z63","Littma.electr.steth. Blue 27"" 1'S","Product : Full Tax","EA","E000107","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031725","Littma.electr.steth. Blue 27"" 1'S","All other non-therapeutic products","Littman","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000IPD0NO0NO","","03Z63","Littma.electr.steth. Blue 27"" 1'S","Product : Full Tax","EA","E000107","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029916","TA018ThinnerAcneCove   1'S/BX","All other non-therapeutic products","Nexcare","Y","","00000000","","00000000","2800","10","ZF01","OTH","","100891000COB0NO0NO","","03TA018","TA018ThinnerAcneCove   1'S/BX","Product : Full Tax","EA","G001636","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029916","TA018ThinnerAcneCove   1'S/BX","All other non-therapeutic products","Nexcare","Y","","00000000","","00000000","2801","10","ZF01","OTH","","100891000COB0NO0NO","","03TA018","TA018ThinnerAcneCove   1'S/BX","Product : Full Tax","EA","G001636","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000021029916","TA018ThinnerAcneCove   1'S/BX","All other non-therapeutic products","Nexcare","Y","","00000000","","00000000","2803","10","ZF01","OTH","","100891000COB0NO0NO","","03TA018","TA018ThinnerAcneCove   1'S/BX","Product : Full Tax","EA","G001636","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031716","Cooling Gel Pat card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z54","Cooling Gel Pat card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031716","Cooling Gel Pat card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z54","Cooling Gel Pat card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031716","Cooling Gel Pat card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z54","Cooling Gel Pat card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031717","German rag   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z55","German rag   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031717","German rag   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z55","German rag   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031717","German rag   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z55","German rag   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031718","German rag card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z56","German rag card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031718","German rag card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z56","German rag card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031718","German rag card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z56","German rag card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031719","Cute tape bracket   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z57","Cute tape bracket   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031719","Cute tape bracket   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z57","Cute tape bracket   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031719","Cute tape bracket   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z57","Cute tape bracket   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031720","Adav.Skin Cream Card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z58","Adav.Skin Cream Card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031720","Adav.Skin Cream Card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z58","Adav.Skin Cream Card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031720","Adav.Skin Cream Card   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z58","Adav.Skin Cream Card   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031721","Exfoliating bar   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z59","Exfoliating bar   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031721","Exfoliating bar   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z59","Exfoliating bar   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031721","Exfoliating bar   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z59","Exfoliating bar   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031723","Nexcare Tail.Article   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z61","Nexcare Tail.Article   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031723","Nexcare Tail.Article   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z61","Nexcare Tail.Article   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031723","Nexcare Tail.Article   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z61","Nexcare Tail.Article   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031724","Travel Kit displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z62","Travel Kit displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031724","Travel Kit displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z62","Travel Kit displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031724","Travel Kit displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z62","Travel Kit displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031735","Micropore Tape   1'Roll","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z73","Micropore Tape   1'Roll","Product : Full Tax","EA","E000481","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031735","Micropore Tape   1'Roll","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z73","Micropore Tape   1'Roll","Product : Full Tax","EA","E000481","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031735","Micropore Tape   1'Roll","All other non-therapeutic products","Micropore","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z73","Micropore Tape   1'Roll","Product : Full Tax","EA","E000481","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031736","Comfo.Pals displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z74","Comfo.Pals displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031736","Comfo.Pals displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z74","Comfo.Pals displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031736","Comfo.Pals displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z74","Comfo.Pals displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031737","Comfo.Mask displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z75","Comfo.Mask displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031737","Comfo.Mask displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z75","Comfo.Mask displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031737","Comfo.Mask displayHa   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z75","Comfo.Mask displayHa   1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031738","Moisturizing lotion  200ml 1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z76","Moisturizing lotion  200ml 1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031738","Moisturizing lotion  200ml 1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z76","Moisturizing lotion  200ml 1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031738","Moisturizing lotion  200ml 1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z76","Moisturizing lotion  200ml 1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031739","Nouris.moistu.lotion  200ml 1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","100891000COB0NO0NO","","03Z77","Nouris.moistu.lotion  200ml 1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031739","Nouris.moistu.lotion  200ml 1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","100891000COB0NO0NO","","03Z77","Nouris.moistu.lotion  200ml 1'S","Product : Full Tax","EA","NA","E","1"
"0000100891","台灣明尼蘇達礦業製造（股）公","000000000026031739","Nouris.moistu.lotion  200ml 1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","100891000COB0NO0NO","","03Z77","Nouris.moistu.lotion  200ml 1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032630","Paper trouser(L)   2'S/BAG","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000007","Paper trouser(L)   2'S/BAG","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032631","MAMA bag Non-woven09   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000008","MAMA bag Non-woven09   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032696","Health edu. bag pink   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000073","Health edu. bag pink   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032698","Health edu.bag Blue   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000075","Health edu.bag Blue   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032717","2012Mama/baby manual   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000094","2012Mama/baby manual   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032718","Multi Function Bag   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000095","Multi Function Bag   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032720","Galactorrhea pad   4'S/PK","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZS000097","Galactorrhea pad   4'S/PK","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032775","wireless control car   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZT000044","wireless control car   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032884","TrainWoodenBlocksSet   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZW000001","TrainWoodenBlocksSet   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032885","TrainWoodenBlocksSet   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZW000001A","TrainWoodenBlocksSet   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032886","TrainWoodenBlocksSet   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZW000001B","TrainWoodenBlocksSet   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032887","Colorful elect.paino   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZW000002","Colorful elect.paino   1'S","Product : Full Tax","EA","NA","E","1"
"0000100943","台灣雀巢股份有限公司　　　　","000000000026032888","TrainWoodenBlocksSet   1'S","Promotional items","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009430BLANKBLKBLK","","117ZW000003","TrainWoodenBlocksSet   1'S","Product : Full Tax","EA","NA","E","1"
"0000100952","Novartis (Taiwan) Co., Ltd.","000000000026032975","Linex Forte HGC Cap  7'S/Bx","All other diagnostic tests","Promotional Item","Y","","00000000","","00000000","2800","10","ZF06","OTH","","1009520000B3SDZ0NO","","128Z03","Linex Forte HGC Cap  7'S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100952","Novartis (Taiwan) Co., Ltd.","000000000026032975","Linex Forte HGC Cap  7'S/Bx","All other diagnostic tests","Promotional Item","Y","","00000000","","00000000","2801","10","ZF06","OTH","","1009520000B3SDZ0NO","","128Z03","Linex Forte HGC Cap  7'S/Bx","Product : Full Tax","EA","NA","E","1"
"0000100952","Novartis (Taiwan) Co., Ltd.","000000000026032975","Linex Forte HGC Cap  7'S/Bx","All other diagnostic tests","Promotional Item","Y","","00000000","","00000000","2803","10","ZF06","OTH","","1009520000B3SDZ0NO","","128Z03","Linex Forte HGC Cap  7'S/Bx","Product : Full Tax","EA","NA","E","1"
